episode,score
1000,1.7409999999999999
2000,1.659
3000,1.659
4000,1.8230000000000002
5000,1.536
6000,1.454
7000,1.987
8000,1.7819999999999998
9000,1.7000000000000002
10000,1.536
11000,1.495
12000,1.659
13000,1.2080000000000002
14000,1.7
15000,1.413
16000,1.495
17000,1.577
18000,0.978
19000,1.1260000000000003
20000,1.864
21000,1.6500000000000006
22000,1.536
23000,1.7819999999999998
24000,1.9020000000000001
25000,2.028
26000,1.4820000000000004
27000,1.864
28000,1.7760000000000007
29000,1.6920000000000004
30000,1.7000000000000002
31000,1.577
32000,1.6179999999999999
33000,1.7410000000000003
34000,2.11
35000,1.7340000000000004
36000,-8.900000000000038
37000,1.6920000000000004
38000,1.9860000000000002
39000,1.577
40000,1.413
41000,1.659
42000,1.413
43000,1.7
44000,1.9050000000000002
45000,1.905
46000,1.536
47000,1.4950000000000003
48000,-10.962800000000039
49000,-7.1519000000000235
50000,-24.118000000000073
51000,1.7820000000000003
52000,-2.679999999999987
53000,-11.80960000000001
54000,-2.4999999999999907
55000,-2.4999999999999907
56000,1.8229999999999997
57000,1.8639999999999999
58000,1.618
59000,1.9869999999999999
60000,1.7819999999999998
61000,1.495
62000,1.495
63000,1.7
64000,1.454
65000,1.905
66000,1.5360000000000003
67000,1.577
68000,1.7819999999999998
69000,1.6179999999999999
70000,1.5770000000000002
71000,1.5979999999999999
72000,1.6491999999999998
73000,1.4044000000000003
74000,-1.3819999999999957
75000,1.6590000000000003
76000,2.028
77000,1.5939999999999999
78000,-9.76250000000004
79000,-24.834400000000088
80000,1.413
81000,1.946
82000,-9.790800000000038
83000,1.659
84000,-8.820800000000037
85000,1.2900000000000003
86000,1.577
87000,1.495
88000,1.7409999999999999
89000,1.618
90000,1.4540000000000004
91000,1.5360000000000003
92000,-22.32880000000005
93000,1.249
94000,-22.042600000000043
95000,1.987
96000,1.659
97000,1.618
98000,1.5770000000000002
99000,1.4950000000000003
100000,1.7409999999999999
101000,1.7410000000000003
102000,2.1100000000000003
103000,1.9869999999999999
104000,1.413
105000,1.7
106000,1.8230000000000002
107000,1.9460000000000002
108000,1.3719999999999999
109000,1.536
110000,1.4950000000000003
111000,1.864
112000,1.8230000000000002
113000,1.618
114000,1.4540000000000004
115000,1.8229999999999997
116000,2.0690000000000004
117000,1.9460000000000002
118000,1.7409999999999999
119000,1.7409999999999999
120000,1.413
121000,1.7820000000000003
122000,1.659
123000,1.618
124000,1.659
125000,1.4950000000000003
126000,1.7409999999999999
127000,1.618
128000,1.7409999999999999
129000,1.8230000000000002
130000,1.618
131000,1.5770000000000002
132000,1.4540000000000004
133000,1.4950000000000003
134000,1.659
135000,1.8229999999999997
136000,1.7409999999999999
137000,1.7819999999999998
138000,1.8230000000000002
139000,1.5770000000000002
140000,3.75
141000,1.5770000000000002
142000,2.069
143000,3.75
144000,1.7
