episode,score
1000,-25.00000000000008
2000,-9.448000000000041
3000,-11.70600000000004
4000,-13.151000000000044
5000,-11.70600000000004
6000,-7.949000000000035
7000,-13.151000000000044
8000,0.9109999999999999
9000,1.879
10000,1.4150000000000005
11000,1.7910000000000006
12000,1.8069999999999993
13000,-11.305000000000032
14000,-8.180000000000037
15000,1.86
16000,2.027999999999999
17000,1.86
18000,-9.630000000000042
19000,1.9789999999999999
20000,1.704
21000,1.66
22000,2.073
23000,1.909
24000,1.8160000000000003
25000,3.295
26000,4.0
27000,4.0
28000,4.0
29000,1.499
30000,1.5640000000000003
