episode,score
1000,-25.00000000000008
2000,-24.322300000000084
3000,1.3770000000000002
4000,1.764
5000,1.5590000000000002
6000,1.6000000000000003
7000,1.4360000000000002
8000,1.477
9000,1.5590000000000002
10000,1.5590000000000004
11000,2.051
12000,1.6300000000000006
13000,1.5500000000000005
14000,1.3359999999999999
15000,1.3950000000000002
16000,1.19
17000,1.4360000000000002
18000,1.723
19000,1.5590000000000004
20000,1.6000000000000003
21000,1.723
22000,1.5180000000000005
23000,1.8870000000000002
24000,1.764
25000,1.5180000000000005
26000,1.518
27000,1.8050000000000004
28000,1.6820000000000002
29000,1.928
30000,1.354
31000,1.5590000000000004
32000,1.395
33000,1.6820000000000002
34000,1.5590000000000002
35000,1.2720000000000002
36000,1.8870000000000002
37000,1.8870000000000005
38000,1.477
39000,1.5590000000000004
40000,1.6410000000000002
41000,1.518
42000,1.723
43000,1.5590000000000004
44000,1.6
45000,1.6000000000000003
46000,1.477
47000,1.764
48000,1.518
49000,1.272
50000,1.723
51000,1.8460000000000003
52000,2.051
53000,1.3950000000000002
54000,1.1900000000000002
55000,1.3540000000000003
56000,1.6410000000000002
57000,1.6410000000000002
58000,1.9280000000000004
59000,1.5590000000000002
60000,1.477
61000,1.8460000000000003
62000,2.01
63000,1.2720000000000002
64000,1.4360000000000002
65000,1.5590000000000004
66000,1.477
67000,1.8460000000000003
68000,1.5590000000000004
69000,1.764
70000,1.231
71000,1.8050000000000006
72000,1.4360000000000002
73000,1.2720000000000002
74000,1.5180000000000005
75000,1.6
76000,1.7230000000000003
77000,1.4770000000000005
78000,1.5180000000000005
79000,1.6000000000000003
80000,1.805
81000,1.5180000000000005
82000,1.6820000000000002
83000,1.6410000000000002
84000,1.9280000000000002
85000,1.149
86000,1.6820000000000002
87000,1.723
88000,1.5590000000000002
89000,1.3950000000000002
90000,1.477
91000,1.3950000000000002
92000,1.9280000000000002
93000,1.5590000000000002
94000,1.723
95000,1.6410000000000002
96000,1.6
97000,1.5180000000000005
98000,1.3130000000000004
99000,1.354
100000,1.3129999999999997
101000,1.5590000000000004
102000,1.6000000000000003
103000,1.805
104000,1.8460000000000003
105000,1.6000000000000003
106000,1.395
107000,1.764
108000,1.3950000000000002
109000,1.6820000000000002
110000,1.6820000000000002
111000,1.8460000000000003
112000,1.4360000000000002
113000,1.4770000000000005
114000,1.5590000000000004
115000,1.7640000000000002
116000,1.5180000000000005
117000,1.2720000000000002
118000,1.764
119000,1.764
120000,1.3950000000000002
121000,1.6000000000000003
122000,1.5590000000000004
123000,1.5590000000000002
124000,1.9280000000000002
125000,2.0100000000000002
126000,1.477
127000,1.3129999999999997
128000,1.3950000000000002
129000,1.7640000000000002
130000,1.477
131000,1.6820000000000002
132000,1.272
133000,1.6000000000000003
134000,1.764
135000,1.477
136000,2.051
137000,1.8050000000000004
138000,1.6410000000000002
139000,1.6000000000000005
140000,1.6820000000000002
141000,1.5590000000000002
142000,1.9280000000000002
143000,1.5180000000000005
144000,1.3950000000000002
145000,1.6820000000000002
146000,1.4360000000000006
147000,1.3540000000000003
148000,2.0100000000000002
149000,1.3950000000000002
150000,1.6820000000000002
151000,1.969
152000,1.149
153000,1.395
154000,1.4360000000000002
155000,1.19
156000,1.5590000000000004
157000,1.6000000000000003
158000,1.6410000000000002
159000,1.518
160000,1.6820000000000002
161000,1.5180000000000005
162000,1.805
163000,1.6820000000000002
164000,1.4770000000000005
165000,1.723
166000,1.395
167000,1.7640000000000002
168000,1.6000000000000003
169000,1.3950000000000002
170000,1.764
171000,1.9280000000000002
172000,1.6000000000000003
173000,1.5590000000000004
174000,1.6000000000000003
175000,1.3130000000000004
176000,1.4770000000000005
177000,1.8460000000000003
178000,1.6410000000000005
179000,1.7640000000000002
180000,1.8050000000000004
181000,1.5180000000000005
182000,1.5590000000000004
183000,1.5590000000000004
184000,1.477
185000,2.092
186000,1.6000000000000003
187000,1.723
188000,1.9280000000000002
189000,1.6820000000000002
190000,1.6000000000000003
191000,1.477
192000,1.805
193000,1.6000000000000003
194000,1.4360000000000006
195000,1.272
196000,1.6000000000000003
197000,1.723
198000,1.8870000000000002
199000,1.6410000000000005
