episode,reward
0,-0.6500000000000001
1,-0.5500000000000002
2,3.33
3,3.4299999999999997
4,3.65
5,3.55
6,3.4499999999999997
7,-1.0900000000000003
8,3.75
9,3.73
10,-0.5700000000000002
11,-0.6700000000000002
12,3.63
13,-0.7500000000000001
14,-0.7500000000000001
15,-0.4900000000000002
16,3.25
17,3.61
18,3.75
19,3.13
20,3.65
21,3.73
22,3.73
23,3.51
24,3.65
25,3.63
26,3.75
27,3.65
28,3.2299999999999995
29,3.4299999999999997
30,3.65
31,3.75
32,3.73
33,3.55
34,3.63
35,3.73
36,3.55
37,3.65
38,3.4499999999999997
39,3.63
40,3.75
41,3.63
42,3.4299999999999997
43,3.4499999999999997
44,3.65
45,3.65
46,3.75
47,3.4699999999999998
48,3.63
49,3.55
50,3.4299999999999997
51,3.63
52,3.73
53,3.63
54,3.3899999999999997
55,3.53
56,3.73
57,3.4299999999999997
58,3.33
59,-0.6900000000000002
60,3.65
61,-0.55
62,3.65
63,3.55
64,3.25
65,3.4299999999999997
66,3.63
67,-0.5700000000000002
68,3.55
69,3.1899999999999995
70,3.75
71,3.4299999999999997
72,3.65
73,3.65
74,3.65
75,3.13
76,3.71
77,3.65
78,3.3499999999999996
79,-0.5700000000000002
80,3.65
81,3.65
82,3.45
83,3.3299999999999996
84,3.4499999999999997
85,3.65
86,3.55
87,3.57
88,3.73
89,3.55
90,3.71
91,3.51
92,3.65
93,3.55
94,-0.4500000000000002
95,3.65
96,3.61
97,3.51
98,3.55
99,-0.4700000000000001
100,3.59
101,-1.2700000000000005
102,3.73
103,3.3099999999999996
104,3.3899999999999997
105,3.53
106,3.33
107,3.71
108,3.55
109,3.53
110,3.53
111,-0.6100000000000002
112,3.4099999999999997
113,3.63
114,3.63
115,3.4499999999999997
116,3.73
117,3.65
118,3.55
119,3.63
120,3.75
121,3.65
122,3.23
123,3.65
124,3.65
125,-0.7500000000000001
126,3.25
127,3.4499999999999997
128,3.51
129,3.33
130,3.4299999999999997
131,3.4699999999999998
132,3.53
133,3.65
134,3.11
135,3.55
136,3.63
137,3.53
138,3.63
139,3.3499999999999996
140,3.33
141,3.75
142,3.55
143,3.21
144,3.4299999999999997
145,3.3099999999999996
146,3.55
147,3.65
148,3.3099999999999996
149,3.55
150,3.4299999999999997
151,3.63
152,3.63
153,3.53
154,3.3499999999999996
155,3.25
156,3.3499999999999996
157,3.53
158,3.63
159,3.55
160,3.65
161,3.75
162,-0.45000000000000007
163,3.33
164,3.55
165,3.65
166,3.4499999999999997
167,3.51
168,3.53
169,3.57
170,3.55
171,3.65
172,3.65
173,3.45
174,3.65
175,3.4299999999999997
176,3.4699999999999998
177,3.75
178,3.63
179,3.65
180,3.63
181,3.4499999999999997
182,3.4499999999999997
183,3.45
184,3.61
185,3.65
186,3.63
187,3.4699999999999998
188,3.4499999999999997
189,3.4499999999999997
190,3.65
191,3.65
192,3.3099999999999996
193,3.4299999999999997
194,3.73
195,3.75
196,3.65
197,3.4499999999999997
198,3.53
199,3.3099999999999996
200,3.4499999999999997
201,3.63
202,3.53
203,3.51
204,3.2299999999999995
205,3.63
206,3.3699999999999997
207,3.55
208,3.3899999999999997
209,3.33
210,3.73
211,3.75
212,3.55
213,3.55
214,3.4299999999999997
215,3.23
216,3.55
217,3.65
218,3.55
219,3.63
220,3.75
221,3.75
222,3.3499999999999996
223,3.61
224,3.3499999999999996
225,3.59
226,3.53
227,-0.65
228,3.75
229,3.75
230,3.61
231,3.63
232,3.61
233,3.65
234,3.3099999999999996
235,3.55
236,3.4499999999999997
237,3.53
238,3.55
239,3.4299999999999997
240,3.65
241,3.65
242,3.53
243,3.55
244,-0.6500000000000001
245,3.55
246,3.4899999999999998
247,3.65
248,3.55
249,3.63
250,3.75
251,3.65
252,3.3099999999999996
253,3.65
254,3.65
255,3.73
256,3.51
257,3.55
258,3.4499999999999997
259,3.53
260,3.4299999999999997
261,3.73
262,3.73
263,3.63
264,-0.5900000000000001
265,3.65
266,3.55
267,3.3499999999999996
268,3.75
269,3.53
270,-0.5900000000000001
271,3.61
272,3.63
273,3.65
274,3.51
275,3.65
276,3.63
277,3.63
278,3.63
279,3.65
280,3.53
281,3.73
282,3.4099999999999997
283,3.65
284,3.65
285,3.63
286,3.33
287,3.4499999999999997
288,3.55
289,3.65
290,3.71
291,3.2699999999999996
292,3.61
293,3.3899999999999997
294,3.65
295,3.53
296,3.61
297,-0.6300000000000001
298,3.65
299,3.63
300,3.55
301,3.75
302,3.4299999999999997
303,3.65
304,3.4299999999999997
305,3.53
306,3.65
307,3.73
308,3.67
309,3.73
310,3.65
311,3.3499999999999996
312,3.65
313,3.4899999999999998
314,3.55
315,-0.5500000000000002
316,3.63
317,3.25
318,3.55
319,3.75
320,3.53
321,3.75
322,3.51
323,3.55
324,3.51
325,3.61
326,3.55
327,3.61
328,3.55
329,3.61
330,3.65
331,3.63
332,3.55
333,3.63
334,3.3099999999999996
335,3.4299999999999997
336,3.51
337,3.55
338,3.21
339,3.55
340,3.75
341,3.55
342,3.3499999999999996
343,3.75
344,3.4499999999999997
345,-0.6500000000000002
346,3.61
347,3.55
348,-0.4700000000000001
349,3.65
350,3.4499999999999997
351,3.61
352,3.63
353,-0.5500000000000002
354,3.53
355,3.75
356,3.61
357,3.65
358,3.63
359,3.3499999999999996
360,3.3699999999999997
361,3.65
362,3.51
363,-0.5700000000000002
364,3.4699999999999998
365,3.65
366,3.75
367,3.71
368,3.63
369,3.65
370,3.55
371,3.55
372,3.45
373,3.4499999999999997
374,-0.6500000000000001
375,3.75
376,3.75
377,3.4499999999999997
378,3.65
379,3.63
380,3.4499999999999997
381,3.55
382,3.4499999999999997
383,3.25
384,3.75
385,3.4499999999999997
386,3.53
387,3.4499999999999997
388,3.51
389,3.3499999999999996
