episode,score
1000,1.5579999999999996
2000,1.4810000000000005
3000,2.0140000000000002
4000,2.18
5000,1.8270000000000002
6000,1.8270000000000002
7000,2.1959999999999997
8000,-7.28000000000003
9000,-12.188000000000043
10000,-10.768000000000038
11000,-11.33600000000004
12000,-8.212000000000032
13000,-11.052000000000039
14000,-12.072000000000044
15000,-9.632000000000035
16000,1.746
17000,-9.018000000000034
18000,-10.25000000000004
19000,-8.825000000000037
20000,-10.535000000000041
21000,-10.535000000000041
22000,3.940999999999999
23000,3.859
24000,3.8739999999999997
25000,3.8000000000000007
26000,3.645999999999999
