episode,score
1000,2.278
2000,1.8270000000000002
3000,2.565
4000,2.155
5000,2.1959999999999997
6000,1.9910000000000003
7000,1.909
8000,2.032
9000,2.114
10000,2.196
11000,1.8160000000000003
12000,1.9789999999999999
13000,2.2799999999999994
14000,1.6640000000000004
15000,1.7000000000000002
16000,1.8680000000000008
17000,1.5210000000000001
18000,1.95
19000,2.2840000000000003
20000,1.4210000000000003
21000,1.5489999999999995
22000,1.9840000000000004
23000,1.4730000000000003
24000,1.4629999999999999
25000,2.114
26000,2.155
27000,1.68
28000,-10.060000000000032
29000,-11.056000000000031
30000,-13.048000000000037
31000,1.8890000000000002
32000,-12.799000000000037
33000,1.51
34000,1.5169999999999997
35000,1.0760000000000003
36000,0.8319999999999999
37000,-0.25300000000000006
38000,-0.24100000000000002
39000,-0.298
40000,4.0
41000,2.237
42000,4.0
43000,2.114
44000,-11.352000000000034
