episode,reward
0,-1.7000000000000004
1,-0.10000000000000142
2,1.8999999999999995
3,3.1
4,2.9000000000000004
5,3.8
6,3.3
7,2.8
8,-3.900000000000002
9,-2.2000000000000006
10,-3.0000000000000013
11,-1.2
12,-1.4999999999999964
13,3.0
14,-12.199999999999973
15,-1.7000000000000004
16,-0.6
17,-0.6
18,0.29999999999999805
19,1.8999999999999995
20,3.5
21,3.6
22,2.7
23,3.4
24,-2.999999999999991
25,-2.3000000000000007
26,1.299999999999999
27,-0.1
28,2.5999999999999996
29,-4.4
30,-3.2000000000000015
31,-2.600000000000001
32,3.9
33,3.3
34,-1.3
35,3.8
36,3.8
37,-1.6000000000000003
38,-5.299999999999983
39,-2.700000000000001
40,-4.000000000000002
41,0.39999999999999813
42,-5.999999999999995
43,-8.999999999999984
44,-1.7763568394002505e-15
45,-0.7999999999999999
46,-0.30000000000000004
47,-12.499999999999972
48,1.4999999999999991
49,2.0999999999999996
50,1.8999999999999995
51,-3.1999999999999904
52,-7.999999999999988
53,2.0999999999999996
54,-6.999999999999977
55,-6.299999999999994
56,-7.699999999999989
57,3.7
58,-3.7999999999999883
59,1.299999999999999
60,-0.7999999999999989
61,-18.40000000000005
62,-4.300000000000001
63,-2.999999999999991
64,3.0
65,-4.499999999999986
66,-3.2000000000000015
67,-1.0999999999999999
68,3.1
69,3.3
70,4
71,-13.499999999999968
72,0.6999999999999984
73,1.9999999999999996
74,1.1999999999999988
75,2.5
76,-3.2000000000000015
77,-4.099999999999987
78,-1.3
79,-10.499999999999979
80,-4.2999999999999865
81,0.39999999999999813
82,-1.8000000000000005
83,-1.8000000000000005
84,-3.9999999999999876
85,1.0999999999999988
86,-8.699999999999985
87,-2.9000000000000012
88,-4.799999999999999
89,-6.999999999999977
90,-0.2
91,3.8
92,-5.1999999999999975
93,-10.599999999999978
94,-4.999999999999998
95,-16.50000000000002
96,-4.200000000000001
97,2.5
98,-3.4000000000000017
99,-3.600000000000002
100,-4.699999999999999
101,-4.4
102,0.6999999999999984
103,-2.0999999999999943
104,-6.8999999999999915
105,-5.1999999999999975
106,-4.300000000000001
107,-2.9000000000000012
108,-1.2
109,-0.4
110,3.1
111,1.399999999999999
112,-4.599999999999985
113,2.5
114,1.399999999999999
115,-5.899999999999995
116,-3.0999999999999908
117,0.6999999999999984
118,3.2
119,-1.5000000000000002
120,-0.7
121,-5.899999999999995
122,-10.499999999999979
123,-5.299999999999997
124,-6.899999999999977
125,-0.7999999999999999
126,-2.400000000000001
127,-1.8000000000000005
128,-2.799999999999992
129,-3.3999999999999897
130,-7.0999999999999766
131,-2.2999999999999936
132,-0.9999999999999982
133,-17.59999999999998
134,2.7
135,3.8
136,2.3
137,-5.999999999999995
138,-21.400000000000034
139,-0.30000000000000004
140,1.399999999999999
141,-6.699999999999992
142,-0.9999999999999999
143,-4.6
144,2.3
145,-16.29999999999996
