episode,score
1000,2.114
2000,-12.942000000000025
3000,2.1140000000000003
4000,-9.340000000000039
5000,2.524
6000,-10.790000000000042
7000,1.6630000000000005
8000,1.827
9000,1.7860000000000003
10000,1.909
11000,1.8679999999999999
12000,1.5810000000000002
13000,2.073
14000,2.237
15000,1.9089999999999998
16000,2.1079999999999997
17000,1.8580000000000003
18000,2.155
19000,1.9089999999999998
20000,1.8270000000000002
21000,4.0
22000,-9.156000000000038
23000,4.0
24000,4.0
25000,4.0
