episode,score
1000,1.9910000000000003
2000,1.82
3000,1.9
4000,1.868
5000,1.9910000000000003
6000,2.02
7000,1.704
8000,2.032
9000,2.155
10000,1.95
11000,1.909
12000,1.5400000000000003
13000,2.114
14000,2.237
15000,2.032
16000,4.0
17000,1.75
18000,2.319
19000,1.95
20000,1.7
