episode,score
1000,-25.00000000000008
2000,-25.00000000000008
3000,-25.00000000000008
4000,-25.00000000000008
5000,-25.00000000000008
6000,-8.89600000000003
7000,-11.824000000000034
8000,1.5960000000000003
9000,1.4600000000000006
10000,1.1740000000000002
11000,1.8200000000000005
12000,-9.71800000000004
13000,-12.680000000000046
14000,-11.512000000000047
15000,1.324
16000,1.102
17000,0.9210000000000003
18000,-11.13300000000004
19000,-8.528000000000036
20000,-10.23200000000004
21000,-11.652000000000038
22000,1.36
23000,1.4280000000000004
24000,1.4139999999999997
25000,1.15
26000,-12.800000000000038
27000,0.4599999999999998
28000,-14.515000000000041
29000,-25.00000000000008
30000,3.1920000000000015
31000,3.3
32000,-12.592000000000043
33000,-9.208000000000037
34000,-8.362000000000034
35000,-10.90000000000004
36000,-9.49000000000004
37000,-13.39700000000005
38000,-11.982000000000044
39000,-12.592000000000047
40000,-10.618000000000041
41000,-9.43500000000004
42000,-13.114000000000049
43000,-10.05400000000004
44000,-10.567000000000041
45000,-11.416000000000043
46000,-11.133000000000044
47000,-10.284000000000042
48000,-11.746000000000043
49000,-10.85000000000004
50000,-10.567000000000041
51000,-11.699000000000044
52000,-10.56700000000004
53000,-9.77200000000004
54000,-12.831000000000047
55000,-9.71800000000004
56000,-11.699000000000044
57000,-12.265000000000045
58000,-12.548000000000044
59000,-10.284000000000042
60000,-11.18200000000004
61000,-8.020000000000037
62000,-11.699000000000042
63000,-8.644000000000036
64000,-8.869000000000039
65000,-12.265000000000043
66000,-25.00000000000008
67000,-9.152000000000038
68000,-11.13300000000004
69000,-11.936000000000043
70000,-11.652000000000038
71000,-11.93600000000004
72000,-10.800000000000036
73000,-11.084000000000037
74000,-9.664000000000039
75000,-11.084000000000039
76000,-13.072000000000045
77000,-10.516000000000036
78000,-13.336000000000043
79000,-14.878000000000052
80000,-25.00000000000008
81000,-10.900000000000041
82000,-10.75000000000004
83000,-11.320000000000041
84000,-25.00000000000008
85000,-9.61000000000004
86000,-25.00000000000008
87000,-11.605000000000041
88000,-8.470000000000036
89000,-12.460000000000045
90000,1.7369999999999999
91000,-10.75000000000004
92000,-13.030000000000047
93000,-11.035000000000041
94000,-12.364000000000042
95000,-25.00000000000008
96000,3.4459999999999993
97000,-25.00000000000008
98000,-25.00000000000008
99000,3.443999999999999
100000,-10.46500000000004
