episode,score
1000,-13.438000000000047
2000,-10.07600000000004
3000,-9.789000000000039
4000,-25.00000000000008
5000,-25.00000000000008
6000,-9.39400000000004
7000,-11.206000000000033
8000,-13.48500000000004
9000,1.6119999999999999
10000,1.8499999999999996
11000,1.9499999999999997
12000,-1.4539999999999969
13000,-4.149999999999986
14000,-10.972000000000012
15000,-11.200000000000015
16000,-14.285999999999966
17000,1.3750000000000007
18000,3.7469999999999994
19000,-10.50000000000004
20000,-11.464000000000045
21000,-10.516000000000036
22000,3.9479999999999995
23000,4.0
24000,3.9519999999999995
25000,3.899999999999998
26000,3.899999999999998
