episode,score
1000,-12.017500000000048
2000,-25.00000000000008
3000,-14.605000000000048
4000,-13.615000000000045
5000,1.964
6000,-25.00000000000008
7000,-25.00000000000008
8000,-12.251500000000044
9000,0.8655000000000043
10000,2.005
11000,-12.149200000000032
12000,1.6939999999999997
13000,1.8004000000000002
14000,1.645
15000,1.882
16000,2.169
17000,1.6059999999999997
18000,1.5240000000000002
19000,3.7930000000000006
20000,3.850000000000002
21000,-10.220900000000036
22000,-10.045000000000034
23000,3.850000000000002
