episode,score
1000,-25.00000000000008
2000,-24.902800000000084
3000,-2.679999999999987
4000,-24.84880000000008
5000,-24.838000000000083
6000,-13.602500000000044
7000,-12.530500000000039
8000,-25.00000000000008
9000,-10.235500000000043
10000,1.8999999999999995
11000,1.9409999999999996
12000,-9.94600000000004
13000,2.3099999999999996
14000,1.5719999999999996
15000,-11.58100000000004
16000,1.982
17000,2.105
18000,1.6539999999999997
19000,1.8589999999999995
20000,1.9
21000,1.4899999999999998
22000,-10.01500000000004
23000,3.95
24000,1.9409999999999994
25000,3.95
26000,3.95
27000,1.7359999999999998
