episode,score
1000,-25.00000000000008
2000,-13.885000000000032
3000,-2.4999999999999907
4000,-2.4999999999999907
5000,-2.4999999999999907
6000,-2.4999999999999907
7000,-2.4999999999999907
8000,1.6269999999999996
9000,1.4219999999999997
10000,1.8319999999999996
11000,1.6680000000000001
12000,-13.391000000000044
13000,-12.650000000000041
14000,-12.156000000000038
15000,2.0780000000000003
16000,-12.04000000000005
17000,-9.16000000000004
18000,-9.160000000000041
19000,-9.448000000000041
20000,-10.888000000000044
21000,1.8319999999999996
22000,1.3727999999999994
23000,1.3656
24000,1.8399999999999994
25000,0.7259999999999996
26000,1.14
27000,3.352
28000,1.3659999999999994
29000,1.5
30000,1.3920000000000003
31000,1.545
32000,1.2920000000000003
33000,1.2559999999999996
34000,1.3379999999999992
35000,1.6759999999999997
36000,1.31
37000,3.6289999999999996
38000,1.8059999999999994
39000,3.647
40000,1.5869999999999995
41000,3.656
