episode,score
1000,-1.3860000000000017
2000,-1.3450000000000015
3000,-1.709000000000002
4000,-1.7730000000000015
5000,-1.6320000000000017
6000,-1.7960000000000016
7000,-1.4860000000000013
8000,-1.6910000000000016
9000,-1.7320000000000015
10000,-2.0010000000000012
11000,-1.6320000000000017
12000,-25.00000000000008
13000,-1.4270000000000016
14000,-1.7730000000000015
15000,-1.5500000000000014
16000,-1.5500000000000014
17000,-1.5090000000000017
18000,-1.4270000000000014
19000,-1.5910000000000013
20000,-1.8550000000000018
21000,-1.6320000000000017
22000,-1.3860000000000017
23000,-1.222000000000002
24000,-1.5910000000000013
25000,-1.6320000000000012
26000,-1.5090000000000017
27000,-1.7960000000000016
28000,-1.7960000000000016
29000,-1.6730000000000012
30000,-1.8780000000000014
31000,-1.6320000000000017
32000,-1.9190000000000014
33000,-1.6730000000000018
34000,-1.5090000000000015
35000,-1.6320000000000017
36000,-1.3040000000000018
37000,-1.6320000000000017
38000,-25.00000000000008
39000,-2.0010000000000012
40000,-1.8370000000000015
41000,-1.4040000000000015
42000,-1.4270000000000016
43000,-1.6320000000000017
44000,-1.9780000000000013
45000,-1.9600000000000015
46000,-1.4270000000000016
47000,-1.3860000000000017
48000,-1.4270000000000016
49000,-1.5090000000000015
50000,-1.263000000000002
51000,-25.00000000000008
52000,-1.4270000000000016
53000,-1.263000000000002
54000,-1.5910000000000013
55000,-1.5910000000000013
56000,-1.7320000000000013
57000,-1.7550000000000014
58000,-1.6320000000000017
59000,-1.5090000000000017
60000,-1.3450000000000015
61000,-1.2630000000000021
62000,-1.222000000000002
63000,-25.00000000000008
64000,-1.4680000000000017
65000,-1.304000000000002
66000,-1.7550000000000014
67000,-1.5090000000000012
68000,-1.7550000000000014
69000,-25.00000000000008
70000,-1.6730000000000018
71000,-1.4270000000000016
72000,-1.3450000000000017
73000,-1.6730000000000016
74000,-25.00000000000008
75000,-1.5910000000000017
76000,-25.00000000000008
77000,-1.3860000000000017
78000,-1.8140000000000014
79000,-1.4680000000000015
80000,-1.5090000000000017
81000,-25.00000000000008
82000,-1.5910000000000013
83000,-1.4270000000000016
84000,-1.7140000000000015
85000,-1.3450000000000017
86000,-25.00000000000008
87000,-1.4270000000000016
88000,-25.00000000000008
89000,-1.5910000000000017
90000,-1.345000000000002
91000,-25.00000000000008
92000,-1.6320000000000012
93000,-1.6730000000000016
94000,-1.5500000000000014
95000,-1.5090000000000015
96000,-1.3860000000000017
97000,-1.7550000000000014
98000,-1.6730000000000016
99000,-25.00000000000008
100000,-1.7140000000000017
101000,-1.5090000000000015
102000,-1.5910000000000017
103000,-1.4270000000000016
104000,-1.5500000000000016
105000,-1.5500000000000014
106000,-1.3450000000000015
107000,-1.4680000000000015
108000,-1.5680000000000018
109000,-1.5910000000000017
110000,-25.00000000000008
111000,-1.6090000000000015
112000,-25.00000000000008
113000,-1.5910000000000013
114000,-1.3860000000000017
115000,-1.7550000000000014
116000,-25.00000000000008
117000,-1.1810000000000016
118000,-1.3450000000000017
119000,-1.7140000000000015
120000,-1.3860000000000017
121000,-1.8960000000000017
122000,-2.0600000000000014
123000,-1.2630000000000015
124000,-1.6730000000000018
125000,-1.3040000000000018
126000,-1.140000000000002
127000,-1.8780000000000014
128000,-1.6730000000000016
129000,-1.4270000000000014
130000,-1.6730000000000016
131000,-1.7140000000000015
132000,-1.4680000000000015
133000,-1.5090000000000017
134000,-1.5680000000000016
135000,-1.4270000000000016
136000,-1.3450000000000017
137000,-1.6320000000000012
138000,-1.3450000000000015
139000,-1.8780000000000014
140000,-1.8550000000000013
141000,-1.6320000000000017
142000,-1.3450000000000017
143000,-1.6910000000000016
144000,-25.00000000000008
145000,-1.6730000000000012
146000,-1.8780000000000012
147000,-1.7140000000000013
148000,-1.058000000000002
149000,-1.6320000000000017
150000,-1.7320000000000013
151000,-1.2220000000000018
152000,-1.3450000000000017
153000,-1.6320000000000017
154000,-1.3450000000000017
155000,-1.5500000000000014
156000,-1.7550000000000014
157000,-1.5500000000000014
158000,-1.5910000000000017
159000,-1.5090000000000015
160000,-1.3040000000000018
161000,-1.9600000000000017
162000,-1.7140000000000015
163000,-1.6320000000000012
164000,-1.2220000000000018
165000,-1.6090000000000018
166000,-1.5090000000000012
167000,-1.8370000000000013
168000,-25.00000000000008
169000,-1.5500000000000014
170000,-1.199000000000002
171000,-1.5500000000000016
172000,-1.7960000000000016
173000,-1.263000000000002
174000,-1.6730000000000016
175000,-1.4680000000000015
176000,-1.5910000000000017
177000,-1.7140000000000015
178000,-1.3040000000000018
179000,-1.5090000000000015
180000,-25.00000000000008
181000,-1.4680000000000015
182000,-1.1810000000000018
183000,-1.5910000000000017
184000,-1.5910000000000013
185000,-25.00000000000008
186000,-1.4270000000000014
187000,-25.00000000000008
188000,-1.6730000000000018
189000,-1.5090000000000015
190000,-1.6730000000000016
191000,-1.3860000000000017
192000,-1.8780000000000014
193000,-1.6730000000000012
194000,-1.7960000000000016
195000,-1.4270000000000016
196000,-1.263000000000002
197000,-1.5500000000000016
198000,-1.0580000000000018
199000,-1.5910000000000013
