episode,score
1000,1.94
2000,2.319
3000,1.704
4000,2.0140000000000002
5000,2.02
6000,2.1959999999999997
7000,2.073
8000,2.032
9000,1.6220000000000006
10000,2.1550000000000002
11000,1.9909999999999999
12000,1.827
13000,1.868
14000,1.827
15000,2.319
16000,1.2940000000000003
17000,1.95
18000,1.8680000000000003
19000,1.7860000000000003
20000,1.6629999999999998
21000,1.827
22000,2.073
23000,1.9500000000000002
24000,1.622
25000,1.9909999999999999
26000,2.114
27000,2.155
28000,2.114
29000,3.9419999999999993
30000,0.0
31000,4.0
32000,4.0
33000,1.8270000000000002
