episode,reward
0,3.9
1,3.8
2,3.7
3,3.8
4,3.8
5,3.9
6,3.7
7,3.9
8,3.7
9,-0.2
10,3.8
11,4
12,3.7
13,3.6
14,3.5
15,3.8
16,3.9
17,3.7
18,3.9
19,3.7
20,3.6
21,-0.30000000000000004
22,3.7
23,3.9
24,3.6
25,3.7
26,3.9
27,3.3
28,3.9
29,3.9
30,3.7
31,3.8
32,3.8
33,3.9
34,3.9
35,3.6
36,3.8
37,3.8
38,3.7
39,-0.4
40,3.7
41,4
42,3.8
43,3.9
44,3.6
45,3.9
46,3.6
47,3.8
48,3.9
49,3.8
50,3.7
51,3.6
52,3.8
53,3.7
54,3.8
55,3.6
56,3.9
57,3.7
58,3.6
59,3.9
60,3.9
61,3.8
62,3.8
63,3.8
64,3.7
65,3.9
66,3.8
67,3.9
68,3.7
69,3.8
70,3.8
71,3.8
72,3.7
73,3.8
74,3.9
75,3.7
76,3.9
77,3.9
78,3.4
79,3.8
80,3.8
81,3.6
82,3.7
83,3.6
84,3.7
85,4
86,3.9
87,3.9
88,3.9
89,3.7
90,3.9
91,3.7
92,4
93,3.7
94,4
95,3.6
96,3.7
97,3.8
98,3.6
99,3.8
100,4
101,4
102,3.9
103,3.8
104,3.9
105,3.8
106,3.9
107,3.5
108,-0.7
109,3.4
110,3.5
111,3.7
112,3.9
113,3.8
114,4
115,-0.7
116,3.6
117,3.9
118,3.9
119,3.8
120,4
121,3.5
122,3.8
123,3.9
124,3.4
125,3.9
126,-0.4
127,3.9
128,3.8
129,-0.30000000000000004
130,3.8
131,3.9
132,-0.2
133,4
134,3.9
135,3.8
136,3.8
137,3.8
138,3.6
139,-0.30000000000000004
140,3.8
141,3.7
142,3.9
143,3.1
144,3.8
145,3.7
146,3.8
147,3.9
148,3.5
149,3.9
150,3.7
151,3.7
152,3.9
153,4
154,3.8
155,3.8
156,3.9
157,3.8
158,4
159,3.7
160,3.7
161,4
162,3.7
163,3.9
164,3.8
165,4
166,3.8
167,3.6
168,3.8
169,3.9
170,3.8
171,3.8
172,3.9
173,3.4
174,3.7
175,3.5
176,3.7
177,3.6
178,4
179,3.6
180,3.8
181,3.9
182,3.7
183,3.8
184,3.9
185,3.9
186,3.5
187,3.9
188,3.6
189,4
190,4
191,4
192,-0.2
193,3.9
194,3.8
195,3.9
196,3.6
197,3.6
198,3.9
199,3.8
200,3.5
201,-0.2
202,3.8
203,3.6
204,4
205,3.3
206,3.6
207,3.4
208,3.9
209,3.9
210,4
211,3.8
212,3.5
213,3.9
214,3.7
215,3.7
216,3.8
217,3.8
218,3.8
219,3.8
220,3.9
221,3.7
222,3.9
223,4
224,3.4
225,3.5
226,3.8
227,3.8
228,3.5
229,3.2
230,3.8
231,4
232,3.8
233,3.8
234,3.7
235,4
236,3.8
237,4
238,3.8
239,3.4
240,3.2
241,3.6
242,3.9
243,3.9
244,-3.2000000000000015
245,3.6
246,3.8
247,3.8
248,3.9
249,3.7
250,3.6
251,3.9
252,4
253,3.8
254,3.6
255,4
256,3.6
257,3.7
258,4
259,3.8
260,3.7
261,3.7
262,3.5
263,3.4
264,3.8
265,4
266,3.7
267,3.6
268,4
269,3.7
270,3.8
271,3.6
272,-0.4
273,4
274,3.9
275,3.7
276,3.7
277,3.8
278,4
279,-0.7999999999999999
280,3.8
281,3.8
282,3.8
283,3.8
284,3.9
285,3.9
286,3.4
287,3.9
288,3.7
289,3.9
290,3.7
291,3.9
292,4
293,3.8
294,3.7
295,3.8
296,3.6
297,3.9
298,3.6
299,4
300,3.6
301,3.9
302,3.9
303,3.8
304,3.9
305,3.9
306,3.8
307,3.8
308,3.5
309,4
310,3.6
311,3.7
312,3.8
313,3.8
314,4
315,3.9
316,3.6
317,4
318,3.7
319,3.9
320,3.6
321,3.9
322,3.8
323,3.8
324,3.8
325,3.9
326,3.3
327,3.7
328,3.9
329,3.8
330,3.7
331,3.9
332,3.8
333,3.9
334,3.9
335,4
336,3.9
337,-0.4
338,3.9
339,3.7
340,3.5
341,3.9
342,3.7
343,3.6
344,3.6
345,3.8
346,3.4
347,3.7
348,3.7
349,3.7
350,3.7
351,3.9
352,4
353,3.5
354,3.8
355,3.5
356,3.5
357,3.7
358,3.8
359,3.7
360,3.7
361,3.9
362,3.6
363,3.8
364,3.6
365,3.4
366,3.8
367,3.6
368,-0.4
369,3.6
370,3.6
371,3.4
372,3.7
373,3.5
374,3.8
375,3.6
376,3.5
377,4
378,3.5
379,3.9
380,3.4
381,-0.2
382,3.8
383,3.5
384,-0.4
385,4
386,3.8
387,-0.6
388,3.4
389,3.5
390,3.7
391,3.7
392,3.9
393,3.5
394,3.7
395,4
396,3.7
397,4
398,3.7
399,3.9
400,3.8
401,3.8
402,3.9
403,3.8
404,3.9
405,3.7
406,-0.5
407,3.7
408,3.6
409,3.8
410,3.8
411,3.9
412,3.6
413,3.9
