episode,score
1000,1.5810000000000002
2000,1.9909999999999999
3000,1.786
4000,-13.048000000000037
5000,2.06
6000,3.4319999999999995
7000,1.9
8000,1.8270000000000002
9000,1.909
10000,4.0
11000,4.0
12000,4.0
13000,4.0
14000,4.0
