episode,score
1000,-25.00000000000008
2000,-12.28600000000004
3000,-14.934500000000048
4000,-11.98850000000004
5000,1.4300000000000006
6000,1.3499999999999994
7000,1.4819999999999995
8000,1.7
9000,1.9009999999999994
10000,1.5660000000000007
11000,1.5360000000000003
12000,1.5569999999999995
13000,1.905
14000,1.5569999999999995
15000,1.454
16000,1.8229999999999997
17000,1.9440000000000004
18000,1.577
19000,1.3980000000000004
20000,1.946
21000,1.6500000000000004
22000,2.028
23000,1.3980000000000004
24000,1.5770000000000002
25000,1.5770000000000002
26000,1.4820000000000002
27000,1.3980000000000004
28000,1.8229999999999997
29000,1.946
30000,1.29
31000,1.29
32000,1.618
33000,1.618
34000,1.9459999999999997
35000,1.413
36000,1.7409999999999999
37000,1.6999999999999997
38000,1.5770000000000002
39000,1.9869999999999999
40000,1.53
41000,1.7410000000000003
42000,1.7820000000000003
43000,1.5660000000000003
44000,3.6959999999999997
45000,3.700999999999999
46000,-25.00000000000008
47000,1.231
48000,1.6410000000000002
