episode,score
1000,-25.00000000000008
2000,-25.00000000000008
3000,1.768
4000,2.1
5000,2.237
6000,1.9909999999999999
7000,1.6219999999999999
8000,1.9910000000000003
9000,2.114
10000,1.868
11000,1.868
12000,2.319
13000,2.278
14000,1.8679999999999999
15000,1.581
16000,2.032
17000,2.155
18000,1.909
19000,1.622
20000,1.745
21000,1.8679999999999999
22000,1.9500000000000002
23000,1.8679999999999999
24000,1.9090000000000003
25000,2.278
26000,2.073
27000,1.9090000000000003
28000,2.073
29000,2.1550000000000002
30000,2.237
31000,2.032
32000,2.073
33000,1.6040000000000005
34000,1.9909999999999999
35000,2.114
36000,1.7449999999999997
37000,1.7450000000000003
38000,1.8270000000000002
39000,2.1959999999999997
40000,2.032
41000,1.8270000000000002
42000,2.032
43000,1.9500000000000002
44000,1.909
45000,1.868
46000,1.9910000000000003
47000,2.032
48000,1.827
49000,1.5810000000000002
50000,1.8679999999999999
51000,2.114
52000,1.6629999999999998
53000,2.155
54000,1.9910000000000003
55000,1.9910000000000003
56000,1.909
57000,1.6219999999999999
58000,1.868
59000,1.704
60000,1.704
61000,1.663
62000,2.155
63000,2.196
64000,1.663
65000,2.073
66000,2.278
67000,2.073
68000,1.9909999999999999
69000,1.8679999999999999
70000,2.155
71000,1.5810000000000002
72000,1.827
73000,1.909
74000,2.1550000000000002
75000,1.6219999999999999
76000,1.868
77000,1.95
78000,1.745
79000,1.909
80000,1.9910000000000003
81000,2.237
82000,2.155
83000,2.237
84000,1.95
85000,1.9089999999999998
86000,1.9500000000000002
87000,1.8679999999999999
88000,1.909
89000,1.9910000000000003
90000,1.704
91000,1.7450000000000003
92000,1.827
93000,1.4170000000000003
94000,2.073
95000,2.073
96000,1.868
97000,1.868
98000,1.95
99000,1.7860000000000003
100000,1.7320000000000004
101000,-8.180000000000037
102000,-11.660000000000046
103000,-11.37000000000004
104000,-9.340000000000039
105000,-9.340000000000039
106000,-10.210000000000043
107000,-8.470000000000038
108000,4.0
109000,1.909
110000,2.1959999999999997
111000,4.0
112000,4.0
